tipo_entidad,nombre_tipo_entidad,codigo_entidad,nombre_entidad,fecha_corte,cod_clase,cod_grupo,cod_cuenta,subcuenta,nombre_cuenta_puc,signo_valor,moneda_total_0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,3,8,15,95,OTROS AL PATRIMONIO NETO,-,-97369206988.46
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,3,8,20,0,SUPERÁVIT POR EL MÉTODO DE PARTICIPACIÓN PATRIMONIAL,-,-6721356469.11
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,3,9,0,0,GANANCIAS O PÉRDIDAS,+,192684101724.16
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,3,9,10,0,PÉRDIDAS ACUMULADAS EJERCICIOS ANTERIORES,+,548644745.34
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,3,9,15,0,GANANCIA DEL EJERCICIO,+,193232746469.5
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,0,0,0,INGRESOS DE OPERACIONES,+,3255743993811.08
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,0,0,INGRESOS DE OPERACIONES ORDINARIAS GENERALES,+,3255743993811.08
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,0,INGRESOS FINANCIEROS CARTERA,+,1177406820727.78
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,2,CRÉDITOS COMERCIALES,+,145005104994.97
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,4,CRÉDITOS DE CONSUMO,+,940740979630.3
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,6,CARTERA DE TARJETAS DE CRÉDITO COMERCIAL,+,109097494.29
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,8,SOBREGIROS CRÉDITOS COMERCIALES,+,6856195370.36
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,10,CRÉDITOS DE VIVIENDA Y LEASING HABITACIONAL,+,44695307522.46
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,12,MICROCRÉDITOS,+,11780263.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,14,CARTERA DE TARJETAS DE CRÉDITO CONSUMO,+,25969051936.97
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,16,SOBREGIROS CRÉDITOS CONSUMO,+,3497896.69
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,34,OPERACIONES DE REDESCUENTO DE CARTERA COMERCIAL,+,6081835961.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,36,OPERACIONES DE REDESCUENTO DE CARTERA DE MICROCRÉDITO,+,95303936.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,38,MORATORIOS CARTERA DE CONSUMO,+,3153193598.31
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,40,MORATORIOS CARTERA DE VIVIENDA Y LEASING HABITACIONAL,+,85241674.38
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,42,MORATORIOS CARTERA COMERCIAL,+,4565788674.05
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,2,44,MORATORIOS CARTERA DE MICROCRÉDITO,+,34441775.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,3,0,INGRESOS FINANCIEROS OPERACIONES DEL MERCADO MONETARIO Y OTROS INTERESES,+,2000568105.19
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,3,10,FONDOS INTERBANCARIOS VENDIDOS ORDINARIOS,+,16288388.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,3,55,RENDIMIENTOS POR COMPROMISOS DE TRANSFERENCIA EN OPERACIONES SIMULTÁNEAS,+,1475033023.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,3,95,OTROS INTERESES,+,509246694.19
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,7,0,POR VALORACIÓN DE INVERSIONES A VALOR RAZONABLE - INSTRUMENTOS DE DEUDA,+,3564048297.41
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,7,5,POR AUMENTO EN EL VALOR RAZONABLE,+,3564048297.41
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,8,0,POR VALORACIÓN DE INVERSIONES A VALOR RAZONABLE - INSTRUMENTOS DE PATRIMONIO,+,4836855608.62
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,8,5,POR INCREMENTO EN EL VALOR DE MERCADO,+,4836855608.62
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,10,0,REAJUSTE DE LA UNIDAD DE VALOR REAL UVR,+,2893247.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,10,10,CARTERA DE CRÉDITOS,+,2893247.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,11,0,POR VALORACIÓN A COSTO AMORTIZADO DE INVERSIONES,+,86038479818.41
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,11,5,POR INCREMENTO EN EL VALOR PRESENTE,+,86038479818.41
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,0,COMISIONES Y/O HONORARIOS,+,97558482877.69
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,2,ACEPTACIONES (BANCARIAS),+,64656709.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,4,CARTAS DE CRÉDITO,+,92130504.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,8,GARANTÍAS BANCARIAS,+,14484781.2
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,10,SERVICIOS BANCARIOS,+,66319575091.96
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,14,ESTABLECIMIENTOS AFILIADOS A TARJETAS DE CRÉDITO Y DEBITO,+,9005721086.11
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,16,USO MEDIOS DE PAGO DIFERENTES DE EFECTIVO,+,680238247.53
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,18,SERVICIO RED DE OFICINAS,+,279918110.29
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,48,POR GIROS,+,258388359.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,56,CUOTAS DE MANEJO DE TARJETAS DE CRÉDITO,+,10175510582.54
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,58,CUOTAS DE MANEJO DE TARJETAS DEBITO,+,86799640.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,15,95,OTRAS,+,10581059766.06
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,23,0,"POR VALORACIÓN DE POSICIONES EN CORTO DE OPERACIONES REPO ABIERTO, SIMULTÁNEAS Y TRANSFERENCIA TEMPORAL DE VALORES",+,93325000.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,23,10,OPERACIONES SIMULTÁNEAS,+,93325000.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,25,0,POR VENTA DE INVERSIONES,+,14539916528.02
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,25,5,A VALOR RAZONABLE - INSTRUMENTOS DE DEUDA,+,573895127.99
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,25,15,INVERSIONES A COSTO AMORTIZADO,+,13966021400.03
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,28,0,VALORACIÓN DE OPERACIONES DE CONTADO,+,72132850.55
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,28,10,CONTRATOS DE VENTA DE DIVISAS,+,72132850.55
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,29,0,VALORACIÓN DE DERIVADOS - DE NEGOCIACIÓN,+,595762163000.72
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,29,5,FORWARDS DE MONEDAS (PESO/DÓLAR),+,181560510020.72
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,29,17,FUTUROS DE MONEDAS,+,414201652980.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,31,0,POR VENTA DE PROPIEDADES Y EQUIPO,+,74641659.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,31,25,VEHÍCULOS,+,74641659.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,35,0,CAMBIOS,+,829036257370.02
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,35,10,POR REALIZACIÓN DE ACTIVOS DE LA POSICIÓN PROPIA,+,120057738161.03
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,35,25,POR REEXPRESIÓN DE PASIVOS DE LA POSICIÓN PROPIA,+,708978519208.99
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,40,0,DIVIDENDOS Y PARTICIPACIONES,+,5611849182.01
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,40,10,OTRAS PERSONAS JURÍDICAS,+,5611849182.01
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,45,0,ARRENDAMIENTOS,+,1465455089.74
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,45,15,INMUEBLES,+,1465455089.74
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,50,0,POR EL MÉTODO DE PARTICIPACIÓN PATRIMONIAL,+,59109261126.15
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,50,10,EN ASOCIADA,+,58147337055.09
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,50,5,EN SUBSIDIARIAS,+,927926828.76
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,50,15,EN NEGOCIOS CONJUNTOS,+,33997242.3
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,55,0,ACTIVIDADES EN OPERACIONES CONJUNTAS,+,1636494222.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,80,0,REVERSIÓN DE LA PÉRDIDA POR DETERIORO,+,3093835274.76
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,80,10,MAQUINARIA,+,64860535.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,80,15,VEHÍCULOS,+,334103604.97
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,80,95,OTROS,+,2694871134.79
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,91,0,RECUPERACIONES RIESGO OPERATIVO,+,20236300.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,91,5,RECUPERACIONES POR SEGUROS- RIESGO OPERATIVO,+,18890176.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,91,10,RECUPERACIONES DIFERENTES A SEGUROS- RIESGO OPERATIVO,+,1346124.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,95,0,DIVERSOS,+,13073001273.06
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,95,5,VENTA DE CHEQUERAS,+,509738757.5
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,95,10,INFORMACIÓN COMERCIAL,+,1687394.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,95,30,RECOBROS Y RECUPERACIONES,+,4299984394.12
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,95,95,OTROS,+,8261590727.44
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,96,0,INGRESOS OPERACIONALES LEASING,+,17342344132.77
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,96,20,SANCIONES POR INCUMPLIMIENTO EN CONTRATOS DE LEASING FINANCIERO,+,65619817.25
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,96,25,COMPONENTE FINANCIERO DE LEASING FINANCIERO -CONSUMO,+,186733.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,96,30,COMPONENTE FINANCIERO DE LEASING FINANCIERO -COMERCIAL,+,7701291564.26
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,96,40,COMPONENTE FINANCIERO DE LEASING HABITACIONAL,+,9575246018.26
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,98,0,RECUPERACIONES DETERIORO (PROVISIÓN),+,343404932120.18
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,98,5,REINTEGRO PROVISIONES CUENTAS POR COBRAR,+,10141831205.13
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,98,10,REINTEGRO PROVISIONES DE CARTERA DE CREDITOS,+,231185484341.63
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,98,15,REINTEGRO PROVISIONES DE OPERACIONES DE LEASING FINANCIERO,+,2501996807.36
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,98,25,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACÍCLICO DE CARTERA DE CRÉDITOS Y OPERACIONES DE LEASING DE CONSUMO,+,69740557524.05
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,98,35,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACÍCLICO DE CARTERA DE CRÉDITOS Y OPERACIONES DE LEASING COMERCIALES,+,12542162572.94
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,98,50,REINTEGRO PROVISIONES COMPONENTE INDIVIDUAL CONTRACÍCLICO DE CUENTAS POR COBRAR,+,1203650617.32
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,4,1,98,55,RECUPERACIÓN CARTERA Y OPERACIONES DE LEASING CASTIGADAS,+,16089249051.75
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,0,0,0,GASTOS,+,3255743993811.08
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,0,0,GASTOS DE OPERACIONES,+,2991348064060.16
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,2,0,INTERESES DEPÓSITOS Y EXIGIBILIDADES,+,270834266923.38
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,2,5,DEPÓSITOS DE AHORRO ORDINARIO,+,95181951364.42
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,2,20,CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS A MENOS DE 6 MESES,+,29775301358.1
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,2,25,CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS IGUAL A 6 MESES Y MENOR A 12 MESES,+,13778810013.48
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,2,30,CDT O CERTIFICADOS DE AHORRO DE VALOR CONSTANTE EMITIDOS IGUAL O SUPERIOR A 12 MESES,+,131451709715.14
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,2,95,OTROS INTERESES,+,646494472.24
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,3,0,INTERESES CRÉDITOS DE BANCOS Y OTRAS OBLIGACIONES FINANCIERAS,+,6650969511.73
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,3,20,REDESCUENTOS OTRAS ENTIDADES,+,3027030346.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,3,25,BANCOS DEL EXTERIOR Y LINEAS DE REDESCUENTO EN DOLARES,+,1969853574.61
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,3,55,GASTO POR INTERESES SOBRE LOS PASIVOS POR ARRENDAMIENTOS,+,1654085591.12
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,4,0,FINANCIEROS POR OPERACIONES DEL MERCADO MONETARIO Y OTROS INTERESES,+,59646644780.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,4,5,FONDOS INTERBANCARIOS COMPRADOS ORDINARIOS,+,1231107636.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,4,20,INTERESES Y AMORTIZACION DESCUENTO TÍTULOS DE INVERSION,+,57488633930.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,4,45,RENDIMIENTOS POR COMPROMISOS DE TRANSFERENCIA EN OPERACIONES SIMULTÁNEAS,+,926903214.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,6,0,VALORACIÓN INVERSIONES A VALOR RAZONABLE - INSTRUMENTOS DE DEUDA.,+,1996959152.9
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,6,5,POR DISMINUCION EN EL VALOR RAZONABLE,+,1996959152.9
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,7,0,POR VALORACIÓN A COSTO AMORTIZADO DE INVERSIONES,+,145023448.77
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,7,5,POR DISMINUCIÓN EN EL VALOR PRESENTE,+,145023448.77
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,8,0,VALORACIÓN DE INVERSIONES A VALOR RAZONABLE - INSTRUMENTOS DE PATRIMONIO.,+,2643202939.59
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,8,5,POR DISMINUCION EN EL VALOR RAZONABLE,+,2643202939.59
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,15,0,COMISIONES,+,34515071494.98
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,15,12,SERVICIOS BANCARIOS,+,21611336685.07
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,15,95,OTROS,+,12903734809.91
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,18,0,LEGALES,+,909061953.49
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,18,5,NOTARIALES,+,909061953.49
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,0,BENEFICIOS A EMPLEADOS,+,226428435708.52
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,1,SALARIO INTEGRAL,+,25156993537.57
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,2,SUELDOS,+,73487027564.09
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,3,HORAS EXTRAS,+,1020658526.54
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,4,AUXILIO DE TRANSPORTE,+,2833984444.3
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,5,SUBSIDIO DE ALIMENTACION,+,3864344157.92
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,6,CESANTIAS,+,7896279612.83
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,7,INTERESES SOBRE CESANTIAS,+,1392348988.13
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,8,PRIMA LEGAL,+,15814816150.74
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,9,PRIMA EXTRALEGAL,+,7442407620.23
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,10,VACACIONES,+,6432506216.9
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,11,PRIMA DE VACACIONES,+,8352961651.48
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,12,PRIMA DE ANTIGÜEDAD,+,9741831214.65
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,13,PENSIONES DE JUBILACION,+,10962188013.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,15,BONIFICACIONES,+,2107288848.37
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,16,INDEMNIZACIONES,+,11000000000.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,17,VIATICOS,+,114931000.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,19,"APORTES CAJA COMPENSACION FAMILIAR, ICBF Y SENA",+,5616550400.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,25,INCAPACIDADES,+,604646165.83
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,28,CAPACITACIÓN AL PERSONAL,+,1009154069.3
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,29,GASTOS DEPORTIVOS Y DE RECREACIÓN,+,186795828.73
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,30,APORTES POR SALUD,+,3671530707.14
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,31,APORTES POR PENSIONES,+,13530711924.01
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,32,APORTES SINDICALES,+,107496.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,34,SUBSIDIO CONVENCIÓN,+,471441600.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,20,43,OTROS BENEFICIOS A EMPLEADOS,+,13716929970.76
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,23,0,"POR VALORACIÓN EN POSICIONES EN CORTO DE OPERACIONES REPO ABIERTO, SIMULTÁNEAS Y TRANSFERENCIA TEMPORAL DE VALORES",+,105520000.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,23,10,OPERACIONES SIMULTÁNEAS,+,105520000.0
